racecourse,distance,going,raceclass,age_cond,age_cond,wintime,count
58.0,5.0,7,6.0,3,3,64.0925,12
58.0,5.09,1,2.0,1,1,60.25,3
58.0,5.09,1,2.0,2,2,60.24,1
58.0,5.09,1,2.0,4,4,60.25,1
58.0,5.09,1,3.0,3,3,60.25,1
58.0,5.09,1,3.0,4,4,59.79,1
58.0,5.09,1,4.0,1,1,60.645,2
58.0,5.09,1,4.0,2,2,60.71,1
58.0,5.09,1,4.0,3,3,60.7271428571,7
58.0,5.09,1,4.0,4,4,60.81,2
58.0,5.09,1,5.0,1,1,61.8356,25
58.0,5.09,1,5.0,2,2,61.255,2
58.0,5.09,1,5.0,3,3,61.1317647059,17
58.0,5.09,1,5.0,4,4,60.9716666667,6
58.0,5.09,1,6.0,1,1,61.8484615385,13
58.0,5.09,1,6.0,2,2,61.54,12
58.0,5.09,1,6.0,3,3,61.4353333333,45
58.0,5.09,1,6.0,4,4,61.373,10
58.0,5.09,4,2.0,1,1,61.8233333333,3
58.0,5.09,4,2.0,3,3,61.49,3
58.0,5.09,4,2.0,4,4,61.0633333333,3
58.0,5.09,4,3.0,1,1,62.93,5
58.0,5.09,4,3.0,3,3,61.6521428571,14
58.0,5.09,4,3.0,4,4,61.9783333333,6
58.0,5.09,4,4.0,1,1,62.415,20
58.0,5.09,4,4.0,2,2,62.2911111111,9
58.0,5.09,4,4.0,3,3,62.003030303,33
58.0,5.09,4,4.0,4,4,61.5188,25
58.0,5.09,4,5.0,1,1,62.6668918919,74
58.0,5.09,4,5.0,2,2,62.4425,44
58.0,5.09,4,5.0,3,3,62.0870666667,75
58.0,5.09,4,5.0,4,4,61.9255263158,38
58.0,5.09,4,6.0,1,1,62.7549275362,69
58.0,5.09,4,6.0,2,2,62.6130882353,68
58.0,5.09,4,6.0,3,3,62.264214876,121
58.0,5.09,4,6.0,4,4,62.3339784946,93
58.0,5.09,4,7.0,3,3,62.7933333333,3
58.0,5.09,4,7.0,4,4,62.7582352941,17
58.0,5.09,7,2.0,4,4,62.2,1
58.0,5.09,7,3.0,2,2,63.66,1
58.0,5.09,7,3.0,4,4,62.37,1
58.0,5.09,7,4.0,2,2,62.98,1
58.0,5.09,7,4.0,3,3,62.775,2
58.0,5.09,7,5.0,1,1,63.4816666667,6
58.0,5.09,7,5.0,2,2,63.5533333333,3
58.0,5.09,7,5.0,3,3,62.972,5
58.0,5.09,7,5.0,4,4,62.32625,8
58.0,5.09,7,6.0,1,1,64.098,5
58.0,5.09,7,6.0,2,2,63.5666666667,6
58.0,5.09,7,6.0,3,3,63.3628571429,7
58.0,5.09,7,6.0,4,4,62.4033333333,6
58.0,5.09,7,7.0,4,4,64.01,1
58.0,5.98,1,2.0,1,1,73.48,2
58.0,5.98,1,2.0,3,3,72.515,2
58.0,5.98,1,2.0,4,4,72.54,1
58.0,5.98,1,3.0,1,1,72.61,1
58.0,5.98,1,3.0,2,2,73.05,1
58.0,5.98,1,3.0,3,3,72.6666666667,3
58.0,5.98,1,4.0,1,1,73.37,1
58.0,5.98,1,4.0,2,2,73.6933333333,3
58.0,5.98,1,4.0,3,3,73.485,2
58.0,5.98,1,4.0,4,4,72.945,2
58.0,5.98,1,5.0,1,1,74.1678571429,28
58.0,5.98,1,5.0,2,2,74.1792307692,13
58.0,5.98,1,5.0,3,3,73.6829166667,24
58.0,5.98,1,5.0,4,4,73.5825,12
58.0,5.98,1,6.0,1,1,74.6531818182,22
58.0,5.98,1,6.0,2,2,74.4507142857,14
58.0,5.98,1,6.0,3,3,73.9325,52
58.0,5.98,1,6.0,4,4,74.4172727273,11
58.0,5.98,1,7.0,3,3,74.56,1
58.0,5.98,1,7.0,4,4,73.76,1
58.0,5.98,4,1.0,3,3,73.68,1
58.0,5.98,4,1.0,4,4,74.36,1
58.0,5.98,4,2.0,1,1,74.91,5
58.0,5.98,4,2.0,3,3,74.3475,16
58.0,5.98,4,2.0,4,4,73.6607142857,14
58.0,5.98,4,3.0,1,1,75.9890909091,11
58.0,5.98,4,3.0,2,2,75.785,6
58.0,5.98,4,3.0,3,3,74.7746666667,15
58.0,5.98,4,3.0,4,4,74.626,10
58.0,5.98,4,4.0,1,1,75.8373333333,15
58.0,5.98,4,4.0,2,2,75.2505,20
58.0,5.98,4,4.0,3,3,74.3141025641,39
58.0,5.98,4,4.0,4,4,74.5765517241,29
58.0,5.98,4,5.0,1,1,75.5279545455,132
58.0,5.98,4,5.0,2,2,75.246,60
58.0,5.98,4,5.0,3,3,74.7117605634,142
58.0,5.98,4,5.0,4,4,74.944516129,62
58.0,5.98,4,6.0,1,1,75.7277906977,86
58.0,5.98,4,6.0,2,2,75.6033043478,115
58.0,5.98,4,6.0,3,3,74.8930857143,175
58.0,5.98,4,6.0,4,4,75.3031304348,115
58.0,5.98,4,7.0,3,3,75.28,6
58.0,5.98,4,7.0,4,4,75.6738888889,18
58.0,5.98,7,1.0,3,3,75.98,1
58.0,5.98,7,3.0,3,3,75.87,4
58.0,5.98,7,4.0,1,1,76.395,2
58.0,5.98,7,4.0,2,2,76.08,1
58.0,5.98,7,4.0,3,3,76.19,2
58.0,5.98,7,4.0,4,4,74.63,5
58.0,5.98,7,5.0,1,1,77.2814285714,7
58.0,5.98,7,5.0,2,2,76.9433333333,3
58.0,5.98,7,5.0,3,3,75.925,6
58.0,5.98,7,5.0,4,4,76.0633333333,3
58.0,5.98,7,6.0,1,1,77.1071428571,7
58.0,5.98,7,6.0,2,2,76.36,6
58.0,5.98,7,6.0,3,3,76.796,5
58.0,5.98,7,6.0,4,4,76.415,10
58.0,5.98,7,7.0,4,4,75.79,1
58.0,6.0,1,4.0,1,1,76.2366666667,3
58.0,6.0,1,4.0,3,3,74.28,1
58.0,6.0,1,5.0,1,1,74.695,2
58.0,6.0,1,5.0,3,3,74.34,1
58.0,6.0,1,6.0,1,1,74.29,1
58.0,6.0,1,6.0,2,2,74.34,1
58.0,6.0,4,2.0,1,1,74.885,2
58.0,6.0,4,2.0,3,3,74.595,2
58.0,6.0,4,3.0,2,2,74.71,1
58.0,6.0,4,3.0,3,3,74.2166666667,15
58.0,6.0,4,4.0,1,1,75.9441666667,12
58.0,6.0,4,4.0,2,2,76.07,14
58.0,6.0,4,4.0,3,3,75.2681818182,22
58.0,6.0,4,4.0,4,4,76.3233333333,3
58.0,6.0,4,5.0,1,1,75.57,6
58.0,6.0,4,5.0,2,2,75.5073333333,15
58.0,6.0,4,5.0,3,3,75.0777777778,27
58.0,6.0,4,5.0,4,4,75.9833333333,9
58.0,6.0,4,6.0,1,1,76.2934375,32
58.0,6.0,4,6.0,2,2,75.7966666667,21
58.0,6.0,4,6.0,3,3,75.4003846154,52
58.0,6.0,4,6.0,4,4,75.4606666667,15
58.0,6.0,4,7.0,3,3,76.19,1
58.0,6.0,7,3.0,3,3,76.1733333333,3
58.0,6.0,7,4.0,1,1,77.98,2
58.0,6.0,7,4.0,2,2,76.27,1
58.0,6.0,7,4.0,3,3,77.29,3
58.0,6.0,7,5.0,1,1,76.12,2
58.0,6.0,7,5.0,2,2,76.85,1
58.0,6.0,7,5.0,3,3,76.47375,8
58.0,6.0,7,5.0,4,4,77.66,2
58.0,6.0,7,6.0,1,1,78.24,2
58.0,6.0,7,6.0,2,2,77.8633333333,3
58.0,6.0,7,6.0,3,3,77.854,5
58.0,6.0,7,6.0,4,4,77.54,1
58.0,7.0,1,4.0,2,2,87.25,1
58.0,7.0,1,5.0,1,1,89.01,2
58.0,7.0,1,5.0,3,3,88.27,1
58.0,7.0,1,6.0,1,1,91.11,1
58.0,7.0,1,6.0,3,3,91.14,1
58.0,7.0,4,3.0,3,3,88.984,5
58.0,7.0,4,4.0,1,1,90.0166666667,9
58.0,7.0,4,4.0,2,2,89.9396551724,29
58.0,7.0,4,4.0,3,3,89.7943478261,23
58.0,7.0,4,4.0,4,4,89.9357142857,7
58.0,7.0,4,5.0,1,1,90.07,13
58.0,7.0,4,5.0,2,2,90.3645454545,11
58.0,7.0,4,5.0,3,3,90.087037037,27
58.0,7.0,4,5.0,4,4,89.1714285714,7
58.0,7.0,4,6.0,1,1,91.686,15
58.0,7.0,4,6.0,2,2,90.5426315789,19
58.0,7.0,4,6.0,3,3,90.1186206897,58
58.0,7.0,4,6.0,4,4,90.4566666667,21
58.0,7.0,4,7.0,3,3,91.0,1
58.0,7.0,7,3.0,4,4,92.45,1
58.0,7.0,7,4.0,1,1,91.75,1
58.0,7.0,7,4.0,2,2,92.3466666667,3
58.0,7.0,7,4.0,3,3,91.4466666667,3
58.0,7.0,7,4.0,4,4,91.87,1
58.0,7.0,7,5.0,1,1,91.99,1
58.0,7.0,7,5.0,2,2,92.96,3
58.0,7.0,7,5.0,3,3,91.67,4
58.0,7.0,7,5.0,4,4,91.5866666667,3
58.0,7.0,7,6.0,1,1,92.91,2
58.0,7.0,7,6.0,3,3,92.52,7
58.0,7.0,7,6.0,4,4,91.805,4
58.0,7.15,1,1.0,4,4,86.21,1
58.0,7.15,1,2.0,3,3,86.62,1
58.0,7.15,1,3.0,1,1,89.16,1
58.0,7.15,1,3.0,3,3,86.66,1
58.0,7.15,1,3.0,4,4,89.175,2
58.0,7.15,1,4.0,1,1,88.778,5
58.0,7.15,1,4.0,2,2,87.7225,4
58.0,7.15,1,4.0,3,3,87.892,10
58.0,7.15,1,4.0,4,4,87.58,4
58.0,7.15,1,5.0,1,1,88.8086842105,38
58.0,7.15,1,5.0,2,2,88.1455,20
58.0,7.15,1,5.0,3,3,87.947826087,46
58.0,7.15,1,5.0,4,4,87.7966666667,9
58.0,7.15,1,6.0,1,1,89.5261904762,21
58.0,7.15,1,6.0,2,2,89.0976470588,17
58.0,7.15,1,6.0,3,3,88.1847058824,34
58.0,7.15,1,6.0,4,4,88.6717647059,17
58.0,7.15,1,7.0,3,3,88.3333333333,3
58.0,7.15,1,7.0,4,4,88.4133333333,3
58.0,7.15,4,1.0,4,4,87.8744444444,9
58.0,7.15,4,2.0,1,1,89.09,1
58.0,7.15,4,2.0,3,3,87.86,4
58.0,7.15,4,2.0,4,4,88.582,5
58.0,7.15,4,3.0,1,1,91.021875,16
58.0,7.15,4,3.0,2,2,90.1663636364,11
58.0,7.15,4,3.0,3,3,89.1833333333,27
58.0,7.15,4,3.0,4,4,88.9666666667,9
58.0,7.15,4,4.0,1,1,90.0048,25
58.0,7.15,4,4.0,2,2,89.674,30
58.0,7.15,4,4.0,3,3,89.0109090909,44
58.0,7.15,4,4.0,4,4,89.1967567568,37
58.0,7.15,4,5.0,1,1,90.3687407407,135
58.0,7.15,4,5.0,2,2,89.9590277778,72
58.0,7.15,4,5.0,3,3,89.4062721893,169
58.0,7.15,4,5.0,4,4,89.5728089888,89
58.0,7.15,4,6.0,1,1,90.6988349515,103
58.0,7.15,4,6.0,2,2,90.3315,100
58.0,7.15,4,6.0,3,3,89.5952840909,176
58.0,7.15,4,6.0,4,4,89.7596575342,146
58.0,7.15,4,7.0,3,3,89.84,11
58.0,7.15,4,7.0,4,4,90.6830434783,23
58.0,7.15,7,2.0,4,4,91.895,2
58.0,7.15,7,3.0,1,1,92.04,1
58.0,7.15,7,3.0,2,2,92.23,1
58.0,7.15,7,3.0,4,4,89.51,1
58.0,7.15,7,4.0,1,1,90.47,1
58.0,7.15,7,4.0,2,2,91.265,2
58.0,7.15,7,4.0,3,3,91.75,2
58.0,7.15,7,4.0,4,4,90.7,1
58.0,7.15,7,5.0,1,1,91.5466666667,6
58.0,7.15,7,5.0,2,2,91.69875,8
58.0,7.15,7,5.0,3,3,91.23,17
58.0,7.15,7,5.0,4,4,90.1857142857,7
58.0,7.15,7,6.0,1,1,92.06875,8
58.0,7.15,7,6.0,2,2,91.8071428571,7
58.0,7.15,7,6.0,3,3,91.4985714286,14
58.0,7.15,7,6.0,4,4,91.0175,4
58.0,7.15,7,7.0,4,4,91.5533333333,3
58.0,8.45,1,3.0,3,3,106.07,1
58.0,8.45,1,4.0,3,3,107.803333333,3
58.0,8.45,1,6.0,1,1,109.9,1
58.0,8.45,1,6.0,3,3,110.975,2
58.0,8.45,4,2.0,4,4,108.7775,4
58.0,8.45,4,3.0,3,3,108.849090909,11
58.0,8.45,4,3.0,4,4,108.566666667,3
58.0,8.45,4,4.0,1,1,110.835714286,7
58.0,8.45,4,4.0,2,2,110.8975,24
58.0,8.45,4,4.0,3,3,110.114848485,33
58.0,8.45,4,4.0,4,4,110.628,5
58.0,8.45,4,5.0,1,1,111.475,8
58.0,8.45,4,5.0,2,2,111.142222222,9
58.0,8.45,4,5.0,3,3,110.606129032,31
58.0,8.45,4,5.0,4,4,110.051666667,6
58.0,8.45,4,6.0,1,1,111.572941176,17
58.0,8.45,4,6.0,2,2,111.816470588,17
58.0,8.45,4,6.0,3,3,110.724814815,54
58.0,8.45,4,6.0,4,4,111.819512195,41
58.0,8.45,7,2.0,4,4,111.55,1
58.0,8.45,7,3.0,3,3,115.045,2
58.0,8.45,7,3.0,4,4,111.04,1
58.0,8.45,7,4.0,1,1,113.27,2
58.0,8.45,7,4.0,2,2,114.3425,4
58.0,8.45,7,4.0,3,3,111.738,5
58.0,8.45,7,4.0,4,4,115.3,3
58.0,8.45,7,5.0,1,1,114.0,3
58.0,8.45,7,5.0,2,2,113.545,4
58.0,8.45,7,5.0,3,3,114.32,3
58.0,8.45,7,6.0,1,1,114.065,2
58.0,8.45,7,6.0,2,2,116.52,1
58.0,8.45,7,6.0,3,3,113.323333333,9
58.0,8.45,7,6.0,4,4,114.748,5
58.0,8.64,1,2.0,3,3,108.485,2
58.0,8.64,1,2.0,4,4,106.445,2
58.0,8.64,1,3.0,1,1,108.95,1
58.0,8.64,1,3.0,3,3,107.45,2
58.0,8.64,1,3.0,4,4,106.6,3
58.0,8.64,1,4.0,1,1,109.65,4
58.0,8.64,1,4.0,2,2,107.26,1
58.0,8.64,1,4.0,3,3,107.525,6
58.0,8.64,1,4.0,4,4,106.69,1
58.0,8.64,1,5.0,1,1,110.03,27
58.0,8.64,1,5.0,2,2,109.370625,16
58.0,8.64,1,5.0,3,3,109.1396875,32
58.0,8.64,1,5.0,4,4,108.293333333,6
58.0,8.64,1,6.0,1,1,110.433,20
58.0,8.64,1,6.0,2,2,109.815833333,12
58.0,8.64,1,6.0,3,3,109.087173913,46
58.0,8.64,1,6.0,4,4,109.563636364,22
58.0,8.64,1,7.0,3,3,109.783333333,3
58.0,8.64,1,7.0,4,4,109.806666667,3
58.0,8.64,4,1.0,3,3,109.52,1
58.0,8.64,4,1.0,4,4,108.6,1
58.0,8.64,4,2.0,2,2,110.99,1
58.0,8.64,4,2.0,3,3,109.544444444,9
58.0,8.64,4,2.0,4,4,109.305263158,19
58.0,8.64,4,3.0,1,1,111.75,14
58.0,8.64,4,3.0,2,2,111.598333333,6
58.0,8.64,4,3.0,3,3,110.258235294,17
58.0,8.64,4,3.0,4,4,110.107058824,17
58.0,8.64,4,4.0,1,1,111.503076923,26
58.0,8.64,4,4.0,2,2,111.291785714,28
58.0,8.64,4,4.0,3,3,109.718333333,54
58.0,8.64,4,4.0,4,4,110.5675,36
58.0,8.64,4,5.0,1,1,111.315795455,88
58.0,8.64,4,5.0,2,2,111.417767857,112
58.0,8.64,4,5.0,3,3,110.477908497,153
58.0,8.64,4,5.0,4,4,111.038915663,83
58.0,8.64,4,6.0,1,1,111.91,69
58.0,8.64,4,6.0,2,2,111.411621622,111
58.0,8.64,4,6.0,3,3,110.593364929,211
58.0,8.64,4,6.0,4,4,111.305988701,177
58.0,8.64,4,7.0,2,2,112.96,1
58.0,8.64,4,7.0,3,3,110.900769231,13
58.0,8.64,4,7.0,4,4,111.755384615,13
58.0,8.64,7,1.0,4,4,111.45,1
58.0,8.64,7,2.0,3,3,109.75,1
58.0,8.64,7,4.0,1,1,112.74,1
58.0,8.64,7,4.0,2,2,113.14,1
58.0,8.64,7,4.0,3,3,111.801666667,6
58.0,8.64,7,4.0,4,4,111.21,3
58.0,8.64,7,5.0,1,1,115.47,1
58.0,8.64,7,5.0,2,2,113.128333333,6
58.0,8.64,7,5.0,3,3,113.156,10
58.0,8.64,7,5.0,4,4,111.964285714,7
58.0,8.64,7,6.0,1,1,114.016666667,6
58.0,8.64,7,6.0,2,2,113.305,8
58.0,8.64,7,6.0,3,3,112.671333333,15
58.0,8.64,7,6.0,4,4,112.11,11
58.0,8.64,7,7.0,3,3,113.49,2
58.0,8.64,7,7.0,4,4,112.496,5
58.0,9.36,1,4.0,2,2,121.35,1
58.0,9.36,1,5.0,3,3,119.66,1
58.0,9.36,1,6.0,2,2,122.18,1
58.0,9.36,1,6.0,3,3,120.8875,4
58.0,9.36,4,3.0,3,3,121.574285714,7
58.0,9.36,4,4.0,1,1,123.918571429,7
58.0,9.36,4,4.0,2,2,123.055,22
58.0,9.36,4,4.0,3,3,122.2292,25
58.0,9.36,4,4.0,4,4,122.3004,25
58.0,9.36,4,5.0,2,2,122.173076923,13
58.0,9.36,4,5.0,3,3,121.854090909,22
58.0,9.36,4,5.0,4,4,122.274,15
58.0,9.36,4,6.0,1,1,123.755,2
58.0,9.36,4,6.0,2,2,123.8856,25
58.0,9.36,4,6.0,3,3,123.083809524,21
58.0,9.36,4,6.0,4,4,123.115531915,47
58.0,9.36,4,7.0,3,3,123.1,1
58.0,9.36,4,7.0,4,4,127.17,1
58.0,9.36,7,3.0,3,3,123.6825,4
58.0,9.36,7,4.0,2,2,126.373333333,3
58.0,9.36,7,4.0,3,3,123.713333333,3
58.0,9.36,7,4.0,4,4,128.0225,4
58.0,9.36,7,5.0,2,2,124.76,1
58.0,9.36,7,5.0,3,3,123.73,4
58.0,9.36,7,5.0,4,4,127.45,2
58.0,9.36,7,6.0,2,2,125.245,2
58.0,9.36,7,6.0,3,3,124.648571429,7
58.0,9.36,7,6.0,4,4,126.583333333,12
58.0,9.47,1,2.0,3,3,117.606666667,3
58.0,9.47,1,2.0,4,4,120.215,2
58.0,9.47,1,3.0,3,3,118.41,3
58.0,9.47,1,3.0,4,4,118.52,1
58.0,9.47,1,4.0,2,2,120.0,1
58.0,9.47,1,4.0,3,3,118.670909091,11
58.0,9.47,1,4.0,4,4,118.793333333,3
58.0,9.47,1,5.0,1,1,119.78,4
58.0,9.47,1,5.0,2,2,120.31375,8
58.0,9.47,1,5.0,3,3,120.246551724,29
58.0,9.47,1,5.0,4,4,120.778571429,7
58.0,9.47,1,6.0,1,1,121.565833333,12
58.0,9.47,1,6.0,2,2,120.539047619,21
58.0,9.47,1,6.0,3,3,120.20625,40
58.0,9.47,1,6.0,4,4,120.51,16
58.0,9.47,1,7.0,4,4,120.655,2
58.0,9.47,4,1.0,3,3,120.63,1
58.0,9.47,4,2.0,3,3,120.105833333,12
58.0,9.47,4,2.0,4,4,119.756666667,6
58.0,9.47,4,3.0,1,1,123.546666667,3
58.0,9.47,4,3.0,2,2,122.449090909,11
58.0,9.47,4,3.0,3,3,121.186315789,19
58.0,9.47,4,3.0,4,4,121.507142857,14
58.0,9.47,4,4.0,2,2,122.72,14
58.0,9.47,4,4.0,3,3,121.374871795,39
58.0,9.47,4,4.0,4,4,121.253695652,46
58.0,9.47,4,5.0,1,1,122.66,19
58.0,9.47,4,5.0,2,2,122.298452381,84
58.0,9.47,4,5.0,3,3,121.679090909,110
58.0,9.47,4,5.0,4,4,121.877402597,77
58.0,9.47,4,6.0,1,1,122.570769231,13
58.0,9.47,4,6.0,2,2,122.54961165,103
58.0,9.47,4,6.0,3,3,121.666666667,120
58.0,9.47,4,6.0,4,4,122.309657534,146
58.0,9.47,4,7.0,3,3,122.653636364,11
58.0,9.47,4,7.0,4,4,122.811578947,19
58.0,9.47,7,2.0,3,3,121.015,2
58.0,9.47,7,4.0,1,1,122.99,1
58.0,9.47,7,4.0,2,2,122.99,1
58.0,9.47,7,4.0,3,3,121.94,1
58.0,9.47,7,4.0,4,4,122.37,3
58.0,9.47,7,5.0,1,1,125.49,2
58.0,9.47,7,5.0,2,2,123.87,5
58.0,9.47,7,5.0,3,3,124.293,10
58.0,9.47,7,5.0,4,4,123.144,10
58.0,9.47,7,6.0,1,1,125.25,2
58.0,9.47,7,6.0,2,2,124.953333333,3
58.0,9.47,7,6.0,3,3,124.336666667,12
58.0,9.47,7,6.0,4,4,123.499333333,15
58.0,9.47,7,7.0,4,4,123.903333333,3
58.0,12.0,1,6.0,2,2,162.3,1
58.0,12.0,1,6.0,3,3,159.411666667,6
58.0,12.0,4,3.0,3,3,159.0025,4
58.0,12.0,4,3.0,4,4,159.29,1
58.0,12.0,4,4.0,2,2,161.993333333,3
58.0,12.0,4,4.0,3,3,160.669259259,27
58.0,12.0,4,4.0,4,4,160.787,10
58.0,12.0,4,5.0,2,2,160.87,7
58.0,12.0,4,5.0,3,3,159.61,10
58.0,12.0,4,5.0,4,4,161.4175,8
58.0,12.0,4,6.0,2,2,162.003333333,9
58.0,12.0,4,6.0,3,3,161.498684211,38
58.0,12.0,4,6.0,4,4,161.686363636,66
58.0,12.0,7,3.0,3,3,167.52,1
58.0,12.0,7,4.0,3,3,167.76,4
58.0,12.0,7,5.0,4,4,162.075,2
58.0,12.0,7,6.0,2,2,169.82,1
58.0,12.0,7,6.0,3,3,165.37,7
58.0,12.0,7,6.0,4,4,165.586,5
58.0,12.23,1,2.0,2,2,155.71,1
58.0,12.23,1,2.0,4,4,157.05,2
58.0,12.23,1,3.0,3,3,156.2925,4
58.0,12.23,1,3.0,4,4,158.41,1
58.0,12.23,1,4.0,3,3,159.1875,4
58.0,12.23,1,4.0,4,4,157.914,5
58.0,12.23,1,5.0,2,2,159.935714286,7
58.0,12.23,1,5.0,3,3,158.726363636,22
58.0,12.23,1,5.0,4,4,160.536923077,13
58.0,12.23,1,6.0,2,2,159.534615385,13
58.0,12.23,1,6.0,3,3,159.065,36
58.0,12.23,1,6.0,4,4,160.263478261,23
58.0,12.23,1,7.0,3,3,158.173333333,3
58.0,12.23,4,1.0,3,3,159.64,1
58.0,12.23,4,1.0,4,4,163.62,1
58.0,12.23,4,2.0,3,3,158.898333333,6
58.0,12.23,4,2.0,4,4,159.748571429,7
58.0,12.23,4,3.0,2,2,160.71,1
58.0,12.23,4,3.0,3,3,161.715384615,13
58.0,12.23,4,3.0,4,4,161.085714286,14
58.0,12.23,4,4.0,2,2,159.952,15
58.0,12.23,4,4.0,3,3,160.793513514,37
58.0,12.23,4,4.0,4,4,160.697777778,27
58.0,12.23,4,5.0,2,2,160.894,30
58.0,12.23,4,5.0,3,3,160.570095238,105
58.0,12.23,4,5.0,4,4,162.034659091,88
58.0,12.23,4,6.0,2,2,161.554637681,69
58.0,12.23,4,6.0,3,3,161.00989899,99
58.0,12.23,4,6.0,4,4,162.448496241,133
58.0,12.23,4,7.0,3,3,162.866666667,3
58.0,12.23,4,7.0,4,4,162.024210526,19
58.0,12.23,7,2.0,3,3,160.33,1
58.0,12.23,7,2.0,4,4,164.09,1
58.0,12.23,7,3.0,4,4,165.1,1
58.0,12.23,7,4.0,3,3,164.583333333,3
58.0,12.23,7,4.0,4,4,161.675,4
58.0,12.23,7,5.0,2,2,164.03,2
58.0,12.23,7,5.0,3,3,164.716,5
58.0,12.23,7,5.0,4,4,163.87,10
58.0,12.23,7,6.0,2,2,164.676666667,3
58.0,12.23,7,6.0,3,3,165.042142857,14
58.0,12.23,7,6.0,4,4,165.404545455,11
58.0,12.23,7,7.0,4,4,164.71,1
58.0,13.88,1,2.0,3,3,177.35,1
58.0,13.88,1,4.0,2,2,178.68,1
58.0,13.88,1,4.0,3,3,181.6775,4
58.0,13.88,1,4.0,4,4,181.805,2
58.0,13.88,1,5.0,2,2,182.99,2
58.0,13.88,1,5.0,3,3,181.585384615,13
58.0,13.88,1,5.0,4,4,182.386,5
58.0,13.88,1,6.0,2,2,180.445,2
58.0,13.88,1,6.0,3,3,184.678,10
58.0,13.88,1,6.0,4,4,184.545555556,9
58.0,13.88,4,2.0,3,3,181.21,4
58.0,13.88,4,3.0,3,3,188.503333333,3
58.0,13.88,4,3.0,4,4,188.09,2
58.0,13.88,4,4.0,2,2,183.5425,4
58.0,13.88,4,4.0,3,3,184.9032,25
58.0,13.88,4,4.0,4,4,184.835555556,18
58.0,13.88,4,5.0,2,2,184.41,1
58.0,13.88,4,5.0,3,3,185.193333333,36
58.0,13.88,4,5.0,4,4,186.462424242,33
58.0,13.88,4,6.0,2,2,185.845,4
58.0,13.88,4,6.0,3,3,186.784745763,59
58.0,13.88,4,6.0,4,4,186.137808219,73
58.0,13.88,4,7.0,4,4,188.64,1
58.0,13.88,7,4.0,4,4,187.2,1
58.0,13.88,7,5.0,2,2,194.71,1
58.0,13.88,7,5.0,3,3,189.36,2
58.0,13.88,7,5.0,4,4,188.16,3
58.0,13.88,7,6.0,3,3,191.68,1
58.0,13.88,7,6.0,4,4,191.14,4
58.0,14.75,4,4.0,3,3,199.67,2
58.0,14.75,4,5.0,3,3,200.128,5
58.0,14.75,4,5.0,4,4,198.87,2
58.0,14.75,4,6.0,3,3,201.883684211,19
58.0,14.75,4,6.0,4,4,203.073333333,15
58.0,14.75,4,7.0,4,4,201.4,1
58.0,14.75,7,5.0,3,3,205.41,1
58.0,14.75,7,6.0,3,3,203.61,5
58.0,14.75,7,6.0,4,4,205.752,5
58.0,16.21,1,4.0,3,3,216.72,1
58.0,16.21,1,5.0,3,3,217.34,1
58.0,16.21,1,6.0,3,3,220.505,2
58.0,16.21,4,4.0,3,3,217.68,1
58.0,16.21,4,4.0,4,4,220.152222222,9
58.0,16.21,4,5.0,3,3,219.45,3
58.0,16.21,4,5.0,4,4,221.19,4
58.0,16.21,4,6.0,3,3,222.015454545,11
58.0,16.21,4,6.0,4,4,222.833823529,34
58.0,16.21,7,4.0,4,4,230.345,2
58.0,16.21,7,5.0,4,4,229.33,1
58.0,16.21,7,6.0,3,3,223.91,2
58.0,16.21,7,6.0,4,4,226.825,4
58.0,16.54,1,2.0,3,3,213.34,1
58.0,16.54,1,2.0,4,4,213.4,1
58.0,16.54,1,3.0,3,3,216.68,2
58.0,16.54,1,4.0,3,3,216.995,4
58.0,16.54,1,4.0,4,4,217.616666667,3
58.0,16.54,1,5.0,3,3,221.033333333,3
58.0,16.54,1,5.0,4,4,225.725,2
58.0,16.54,1,6.0,3,3,219.059230769,13
58.0,16.54,1,6.0,4,4,221.492857143,7
58.0,16.54,4,2.0,3,3,219.105,2
58.0,16.54,4,2.0,4,4,222.305,2
58.0,16.54,4,3.0,3,3,225.78,1
58.0,16.54,4,3.0,4,4,218.8,1
58.0,16.54,4,4.0,3,3,221.183636364,11
58.0,16.54,4,4.0,4,4,222.4025,20
58.0,16.54,4,5.0,3,3,221.4595,20
58.0,16.54,4,5.0,4,4,223.51,15
58.0,16.54,4,6.0,2,2,224.41,1
58.0,16.54,4,6.0,3,3,222.394242424,33
58.0,16.54,4,6.0,4,4,223.831730769,52
58.0,16.54,4,7.0,3,3,223.83,1
58.0,16.54,4,7.0,4,4,224.79,5
58.0,16.54,7,4.0,3,3,225.98,1
58.0,16.54,7,4.0,4,4,225.456,5
58.0,16.54,7,5.0,3,3,229.86,1
58.0,16.54,7,5.0,4,4,224.385,2
58.0,16.54,7,6.0,3,3,226.22,1
58.0,16.54,7,6.0,4,4,226.825,2
60.0,5.0,2,3.0,3,3,58.34,1
60.0,5.0,3,2.0,1,1,60.92,1
60.0,5.0,3,2.0,2,2,58.5033333333,6
60.0,5.0,3,2.0,3,3,58.01,1
60.0,5.0,3,3.0,1,1,60.47,1
60.0,5.0,3,3.0,3,3,58.3942857143,21
60.0,5.0,3,4.0,1,1,59.1,1
60.0,5.0,3,4.0,2,2,58.988,5
60.0,5.0,3,4.0,3,3,58.9123076923,13
60.0,5.0,3,5.0,2,2,59.5585714286,7
60.0,5.0,3,5.0,3,3,59.22,1
