distance,raceclass,age_cond,going,racecourse,racecourse,wintime,count
13.0,6.0,4,7,30.0,30.0,170.23,1
13.0,7.0,4,4,30.0,30.0,167.32,2
13.04,1.0,3,6,21.0,21.0,175.55,1
13.04,2.0,3,6,21.0,21.0,170.85,1
13.04,3.0,3,3,21.0,21.0,169.89,1
13.04,3.0,3,5,21.0,21.0,170.51,1
13.04,3.0,3,6,21.0,21.0,177.02,1
13.04,3.0,3,9,21.0,21.0,179.78,1
13.04,3.0,4,5,21.0,21.0,167.3,1
13.04,3.0,4,6,21.0,21.0,176.076666667,3
13.04,3.0,4,8,21.0,21.0,181.44,1
13.04,3.0,4,9,21.0,21.0,177.69,1
13.04,4.0,3,2,21.0,21.0,167.675,2
13.04,4.0,3,3,21.0,21.0,168.658333333,6
13.04,4.0,3,5,21.0,21.0,173.783333333,3
13.04,4.0,3,6,21.0,21.0,173.67,7
13.04,4.0,3,8,21.0,21.0,187.4,1
13.04,4.0,3,9,21.0,21.0,182.31,3
13.04,4.0,4,3,21.0,21.0,170.35,1
13.04,4.0,4,5,21.0,21.0,171.593333333,3
13.04,4.0,4,6,21.0,21.0,177.304,5
13.04,4.0,4,8,21.0,21.0,178.13,1
13.04,5.0,3,2,21.0,21.0,171.695,2
13.04,5.0,3,3,21.0,21.0,168.35,1
13.04,5.0,3,5,21.0,21.0,175.276,5
13.04,5.0,3,6,21.0,21.0,175.9025,4
13.04,5.0,3,8,21.0,21.0,180.95,1
13.04,5.0,4,2,21.0,21.0,169.67,2
13.04,5.0,4,3,21.0,21.0,168.283333333,6
13.04,5.0,4,5,21.0,21.0,172.063333333,3
13.04,5.0,4,6,21.0,21.0,177.0725,4
13.04,6.0,3,3,21.0,21.0,169.02,1
13.04,6.0,3,5,21.0,21.0,175.37,1
13.04,6.0,4,2,21.0,21.0,171.86,1
13.04,6.0,4,3,21.0,21.0,169.814285714,7
13.04,6.0,4,5,21.0,21.0,174.315,6
13.04,6.0,4,6,21.0,21.0,176.8325,4
13.04,6.0,4,8,21.0,21.0,182.776,5
13.06,2.0,3,8,2.0,2.0,186.94,1
13.06,3.0,3,3,2.0,2.0,170.572,5
13.06,3.0,3,5,2.0,2.0,179.095,4
13.06,3.0,3,6,2.0,2.0,178.044,5
13.06,3.0,3,8,2.0,2.0,184.034,5
13.06,3.0,3,9,2.0,2.0,193.726666667,3
13.06,3.0,4,3,2.0,2.0,170.116666667,3
13.06,3.0,4,5,2.0,2.0,170.82,1
13.06,3.0,4,6,2.0,2.0,177.73,1
13.06,3.0,4,8,2.0,2.0,182.24,1
13.06,4.0,4,3,2.0,2.0,170.7,1
13.06,5.0,3,2,2.0,2.0,171.945,2
13.06,5.0,3,3,2.0,2.0,174.688571429,7
13.06,5.0,3,5,2.0,2.0,176.34,6
13.06,5.0,3,6,2.0,2.0,182.042,5
13.06,5.0,3,8,2.0,2.0,186.8725,4
13.06,5.0,4,2,2.0,2.0,170.23,1
13.06,5.0,4,3,2.0,2.0,170.5075,4
13.06,5.0,4,5,2.0,2.0,174.658888889,9
13.06,5.0,4,6,2.0,2.0,177.715,2
13.06,5.0,4,8,2.0,2.0,182.25,1
13.06,6.0,3,2,2.0,2.0,171.88,1
13.06,6.0,3,3,2.0,2.0,174.035,2
13.06,6.0,3,5,2.0,2.0,177.678333333,6
13.06,6.0,3,6,2.0,2.0,183.24,1
13.06,6.0,3,8,2.0,2.0,184.66,2
13.06,6.0,4,3,2.0,2.0,172.09,1
13.06,6.0,4,5,2.0,2.0,175.48,3
13.06,6.0,4,6,2.0,2.0,183.56,1
13.06,6.0,4,8,2.0,2.0,185.59,1
13.06,6.0,4,9,2.0,2.0,189.06,1
13.1,3.0,3,2,4.0,4.0,168.37,1
13.1,3.0,4,2,4.0,4.0,170.975,2
13.1,4.0,2,2,4.0,4.0,169.42,1
13.1,4.0,3,2,4.0,4.0,170.165,2
13.1,4.0,3,3,4.0,4.0,169.44,3
13.1,4.0,3,5,4.0,4.0,172.77,4
13.1,4.0,4,2,4.0,4.0,169.52,1
13.1,4.0,4,6,4.0,4.0,185.0,1
13.1,5.0,2,2,4.0,4.0,168.73,1
13.1,5.0,2,3,4.0,4.0,173.075,2
13.1,5.0,2,6,4.0,4.0,179.33,1
13.1,5.0,2,8,4.0,4.0,177.415,2
13.1,5.0,3,2,4.0,4.0,170.572,5
13.1,5.0,3,3,4.0,4.0,172.6025,8
13.1,5.0,3,5,4.0,4.0,174.898,5
13.1,5.0,3,6,4.0,4.0,174.59,2
13.1,5.0,3,9,4.0,4.0,184.73,1
13.1,5.0,4,2,4.0,4.0,171.621428571,7
13.1,5.0,4,3,4.0,4.0,172.694,5
13.1,5.0,4,6,4.0,4.0,175.7375,4
13.1,6.0,2,2,4.0,4.0,173.59,1
13.1,6.0,3,2,4.0,4.0,171.562,5
13.1,6.0,3,3,4.0,4.0,171.383333333,3
13.1,6.0,3,5,4.0,4.0,174.77,2
13.1,6.0,3,6,4.0,4.0,177.043333333,3
13.1,6.0,3,8,4.0,4.0,176.03,1
13.1,6.0,4,2,4.0,4.0,172.041666667,6
13.1,6.0,4,3,4.0,4.0,171.982,10
13.1,6.0,4,5,4.0,4.0,172.6475,4
13.1,6.0,4,6,4.0,4.0,178.335,2
13.1,6.0,4,8,4.0,4.0,184.68,1
13.28,1.0,3,2,34.0,34.0,167.336666667,3
13.28,1.0,3,3,34.0,34.0,168.61,3
13.28,1.0,3,5,34.0,34.0,170.8675,4
13.28,1.0,3,6,34.0,34.0,173.2325,4
13.28,1.0,4,2,34.0,34.0,168.96,1
13.28,1.0,4,3,34.0,34.0,169.651428571,7
13.28,1.0,4,5,34.0,34.0,174.26,3
13.28,1.0,4,6,34.0,34.0,172.42,1
13.28,2.0,3,6,34.0,34.0,172.05,1
13.28,3.0,3,2,34.0,34.0,169.844,5
13.28,3.0,3,3,34.0,34.0,169.551111111,9
13.28,3.0,3,5,34.0,34.0,171.905,4
13.28,3.0,3,6,34.0,34.0,175.6875,4
13.28,3.0,3,8,34.0,34.0,176.34,1
13.28,4.0,3,3,34.0,34.0,170.546666667,3
13.28,5.0,3,2,34.0,34.0,174.52,1
13.28,5.0,3,3,34.0,34.0,172.501666667,6
13.28,5.0,3,5,34.0,34.0,172.82,1
13.28,5.0,4,3,34.0,34.0,171.04,9
13.28,5.0,4,5,34.0,34.0,173.89,2
13.28,5.0,4,6,34.0,34.0,176.69,1
13.28,5.0,4,8,34.0,34.0,179.88,1
13.3,2.0,3,4,28.0,28.0,168.87,1
13.3,2.0,4,4,28.0,28.0,170.56,1
13.3,3.0,3,4,28.0,28.0,172.37,1
13.3,3.0,4,1,28.0,28.0,170.99,1
13.3,4.0,2,4,28.0,28.0,170.5,1
13.3,4.0,3,1,28.0,28.0,169.39,1
13.3,4.0,4,1,28.0,28.0,169.675,2
13.3,4.0,4,4,28.0,28.0,173.98,2
13.3,5.0,2,4,28.0,28.0,174.39,1
13.3,5.0,3,1,28.0,28.0,170.07,5
13.3,5.0,3,4,28.0,28.0,175.252,5
13.3,5.0,4,1,28.0,28.0,177.165,2
13.3,5.0,4,4,28.0,28.0,173.683333333,3
13.3,6.0,2,1,28.0,28.0,170.71,3
13.3,6.0,2,4,28.0,28.0,174.38,1
13.3,6.0,3,1,28.0,28.0,171.366666667,3
13.3,6.0,3,4,28.0,28.0,173.08,5
13.3,6.0,4,1,28.0,28.0,174.4,1
13.3,6.0,4,4,28.0,28.0,175.938,5
13.3,7.0,4,4,28.0,28.0,176.1,1
13.4,1.0,3,2,12.0,12.0,171.82,2
13.4,1.0,3,3,12.0,12.0,170.543333333,6
13.4,1.0,3,5,12.0,12.0,174.4875,4
13.4,1.0,3,6,12.0,12.0,178.425,2
13.4,1.0,3,8,12.0,12.0,183.32,2
13.4,1.0,4,2,12.0,12.0,168.47,2
13.4,1.0,4,3,12.0,12.0,172.184,5
13.4,1.0,4,6,12.0,12.0,177.922,5
13.4,1.0,4,9,12.0,12.0,185.946666667,3
13.4,3.0,4,3,12.0,12.0,174.37,1
13.4,3.0,4,5,12.0,12.0,176.9075,4
13.4,3.0,4,9,12.0,12.0,184.1,1
13.4,4.0,2,3,12.0,12.0,174.516666667,3
13.4,4.0,2,5,12.0,12.0,177.47,1
13.4,4.0,2,6,12.0,12.0,179.45,2
13.4,4.0,2,9,12.0,12.0,193.91,1
13.4,4.0,3,2,12.0,12.0,171.44,1
13.4,4.0,3,3,12.0,12.0,175.82,2
13.4,4.0,3,5,12.0,12.0,176.806666667,3
13.8,3.0,2,5,9.0,9.0,182.35,1
13.8,3.0,3,8,9.0,9.0,197.64,1
13.8,4.0,2,3,9.0,9.0,182.96,1
13.8,4.0,2,5,9.0,9.0,184.393333333,3
13.8,4.0,3,2,9.0,9.0,181.69,1
13.8,4.0,3,3,9.0,9.0,181.503333333,6
13.8,4.0,3,5,9.0,9.0,183.805,4
13.8,4.0,3,6,9.0,9.0,184.07,1
13.8,4.0,3,8,9.0,9.0,187.5,1
13.8,4.0,4,3,9.0,9.0,179.464,5
13.8,4.0,4,5,9.0,9.0,184.71,3
13.8,4.0,4,6,9.0,9.0,189.283333333,3
13.8,5.0,2,3,9.0,9.0,182.094,5
13.8,5.0,2,5,9.0,9.0,184.27,2
13.8,5.0,2,6,9.0,9.0,192.02,1
13.8,5.0,3,2,9.0,9.0,179.28,1
13.8,5.0,3,3,9.0,9.0,180.676666667,3
13.8,5.0,3,5,9.0,9.0,184.7,1
13.8,5.0,3,6,9.0,9.0,191.063333333,3
13.8,5.0,3,8,9.0,9.0,192.23,1
13.8,5.0,3,9,9.0,9.0,199.2925,4
13.8,5.0,4,2,9.0,9.0,175.04,1
13.8,5.0,4,3,9.0,9.0,179.805,2
13.8,5.0,4,5,9.0,9.0,185.635,2
13.8,5.0,4,6,9.0,9.0,187.483333333,3
13.8,5.0,4,8,9.0,9.0,195.905,2
13.8,5.0,4,9,9.0,9.0,194.57,1
13.8,6.0,2,2,9.0,9.0,180.105,2
13.8,6.0,2,3,9.0,9.0,182.162857143,7
13.8,6.0,2,5,9.0,9.0,189.12,2
13.8,6.0,2,6,9.0,9.0,190.373333333,3
13.8,6.0,2,8,9.0,9.0,194.04,1
13.8,6.0,3,3,9.0,9.0,182.265,4
13.8,6.0,3,5,9.0,9.0,186.0775,4
13.8,6.0,3,6,9.0,9.0,190.835,2
13.8,6.0,3,8,9.0,9.0,194.763333333,3
13.8,6.0,3,9,9.0,9.0,196.1475,4
13.8,6.0,4,2,9.0,9.0,180.49,2
13.8,6.0,4,3,9.0,9.0,183.61,6
13.8,6.0,4,5,9.0,9.0,186.645,6
13.8,6.0,4,6,9.0,9.0,190.045,2
13.8,6.0,4,8,9.0,9.0,187.62,1
13.88,1.0,4,2,62.0,62.0,174.98,2
13.88,1.0,4,3,62.0,62.0,177.175,2
13.88,1.0,4,5,62.0,62.0,178.05,2
13.88,2.0,2,2,62.0,62.0,179.59,1
13.88,2.0,2,3,62.0,62.0,177.868,5
13.88,2.0,3,1,58.0,58.0,177.35,1
13.88,2.0,3,3,62.0,62.0,175.62,1
13.88,2.0,3,4,58.0,58.0,181.21,4
13.88,2.0,3,5,62.0,62.0,175.85,1
13.88,3.0,3,3,62.0,62.0,178.685,2
13.88,3.0,3,4,58.0,58.0,188.503333333,3
13.88,3.0,3,5,62.0,62.0,178.02,1
13.88,3.0,4,2,62.0,62.0,177.37,2
13.88,3.0,4,3,62.0,62.0,178.475,2
13.88,3.0,4,4,58.0,58.0,188.09,2
13.88,4.0,2,1,58.0,58.0,178.68,1
13.88,4.0,2,4,58.0,58.0,183.5425,4
13.88,4.0,3,1,58.0,58.0,181.6775,4
13.88,4.0,3,2,62.0,62.0,179.14,1
13.88,4.0,3,4,58.0,58.0,184.9032,25
13.88,4.0,3,6,62.0,62.0,185.74,1
13.88,4.0,4,1,58.0,58.0,181.805,2
13.88,4.0,4,4,58.0,58.0,184.835555556,18
13.88,4.0,4,7,58.0,58.0,187.2,1
13.88,5.0,2,1,58.0,58.0,182.99,2
13.88,5.0,2,4,58.0,58.0,184.41,1
13.88,5.0,2,7,58.0,58.0,194.71,1
13.88,5.0,3,1,58.0,58.0,181.585384615,13
13.88,5.0,3,4,58.0,58.0,185.193333333,36
13.88,5.0,3,7,58.0,58.0,189.36,2
13.88,5.0,4,1,58.0,58.0,182.386,5
13.88,5.0,4,4,58.0,58.0,186.462424242,33
13.88,5.0,4,7,58.0,58.0,188.16,3
13.88,6.0,2,1,58.0,58.0,180.445,2
13.88,6.0,2,4,58.0,58.0,185.845,4
13.88,6.0,3,1,58.0,58.0,184.678,10
13.88,6.0,3,4,58.0,58.0,186.784745763,59
13.88,6.0,3,7,58.0,58.0,191.68,1
13.88,6.0,4,1,58.0,58.0,184.545555556,9
13.88,6.0,4,4,58.0,58.0,186.137808219,73
13.88,6.0,4,7,58.0,58.0,191.14,4
13.88,7.0,4,4,58.0,58.0,188.64,1
13.9,1.0,2,5,62.0,62.0,177.29,1
13.9,1.0,3,2,62.0,62.0,177.57,1
13.9,1.0,3,5,62.0,62.0,180.61,1
13.9,1.0,4,2,62.0,62.0,173.51,1
13.9,1.0,4,3,62.0,62.0,172.54,1
13.9,1.0,4,5,62.0,62.0,178.44,1
13.9,1.0,4,6,62.0,62.0,181.61,1
13.9,1.0,4,8,62.0,62.0,192.41,1
13.9,2.0,2,3,62.0,62.0,175.265,2
13.9,2.0,2,8,62.0,62.0,184.275,2
13.9,2.0,3,3,62.0,62.0,175.21,3
13.9,2.0,3,6,62.0,62.0,177.78,1
13.9,2.0,3,8,62.0,62.0,186.1,1
13.9,3.0,2,2,62.0,62.0,180.92,1
13.9,3.0,3,3,62.0,62.0,179.17,1
13.9,3.0,3,5,62.0,62.0,181.04,1
13.9,3.0,4,2,62.0,62.0,177.08,1
13.9,3.0,4,3,62.0,62.0,177.58,2
13.9,3.0,4,8,62.0,62.0,186.09,1
13.9,4.0,3,2,62.0,62.0,177.87,1
13.9,4.0,3,3,62.0,62.0,178.495,2
13.9,4.0,4,8,62.0,62.0,187.15,2
13.9,5.0,3,8,62.0,62.0,189.04,1
13.9,5.0,4,3,62.0,62.0,182.25,1
13.9,6.0,4,3,62.0,62.0,182.27,1
14.0,1.0,2,2,36.0,36.0,176.9,1
14.0,1.0,2,3,1.0,1.0,185.99,1
14.0,1.0,2,3,36.0,36.0,174.3925,4
14.0,1.0,2,5,1.0,1.0,181.735,2
14.0,1.0,2,5,36.0,36.0,176.306666667,3
14.0,1.0,2,6,1.0,1.0,189.47,2
14.0,1.0,2,6,36.0,36.0,180.69,1
14.0,1.0,3,2,20.0,20.0,180.7,1
14.0,1.0,3,3,20.0,20.0,180.313,10
14.0,1.0,3,3,62.0,62.0,178.688333333,6
14.0,1.0,3,5,20.0,20.0,183.019,10
14.0,1.0,3,5,22.0,22.0,180.43,1
14.0,1.0,3,6,20.0,20.0,186.514,5
14.0,1.0,3,6,62.0,62.0,182.15,1
14.0,1.0,3,8,20.0,20.0,187.27,2
14.0,1.0,3,8,22.0,22.0,188.26,1
14.0,1.0,3,8,62.0,62.0,188.04,1
14.0,1.0,3,9,62.0,62.0,187.94,1
14.0,1.0,4,2,62.0,62.0,174.96,1
14.0,1.0,4,3,15.0,15.0,179.26,1
14.0,1.0,4,3,62.0,62.0,179.582857143,7
14.0,1.0,4,5,15.0,15.0,181.62,1
14.0,1.0,4,5,62.0,62.0,180.97,5
14.0,1.0,4,6,62.0,62.0,182.265,2
14.0,1.0,4,8,62.0,62.0,185.36,1
14.0,2.0,2,3,15.0,15.0,182.73,1
14.0,2.0,2,3,22.0,22.0,178.25,1
14.0,2.0,2,3,50.0,50.0,181.42,1
14.0,2.0,2,3,62.0,62.0,177.766666667,3
14.0,2.0,2,4,28.0,28.0,180.73,1
14.0,2.0,2,5,15.0,15.0,186.46,1
14.0,2.0,2,5,22.0,22.0,183.92,1
14.0,2.0,2,5,36.0,36.0,175.9,1
14.0,2.0,2,5,62.0,62.0,179.543333333,3
14.0,2.0,2,6,22.0,22.0,185.26,2
14.0,2.0,2,6,62.0,62.0,177.44,1
14.0,2.0,2,8,62.0,62.0,182.67,2
14.0,2.0,3,1,28.0,28.0,179.7,1
14.0,2.0,3,2,22.0,22.0,177.65,1
14.0,2.0,3,3,20.0,20.0,180.934285714,7
14.0,2.0,3,3,22.0,22.0,179.54,3
14.0,2.0,3,3,36.0,36.0,177.56,1
14.0,2.0,3,3,62.0,62.0,177.0,2
14.0,2.0,3,4,47.0,47.0,184.71,1
14.0,2.0,3,5,15.0,15.0,183.31,2
14.0,2.0,3,5,20.0,20.0,182.48,6
14.0,2.0,3,5,22.0,22.0,182.186666667,3
14.0,2.0,3,5,36.0,36.0,178.87,1
14.0,2.0,3,5,62.0,62.0,179.5775,4
14.0,2.0,3,6,15.0,15.0,189.335,2
14.0,2.0,3,6,20.0,20.0,183.015,2
14.0,2.0,3,6,22.0,22.0,184.315,4
14.0,2.0,3,6,62.0,62.0,180.75,1
14.0,2.0,3,8,22.0,22.0,189.035,2
14.0,2.0,3,8,62.0,62.0,183.36,1
14.0,2.0,4,2,36.0,36.0,173.74,1
14.0,2.0,4,3,15.0,15.0,177.98,1
14.0,2.0,4,3,20.0,20.0,180.986,5
14.0,2.0,4,3,36.0,36.0,176.188,5
14.0,2.0,4,3,62.0,62.0,182.82,1
14.0,2.0,4,4,28.0,28.0,177.89,1
14.0,2.0,4,5,20.0,20.0,183.126,5
14.0,2.0,4,5,36.0,36.0,176.68,2
14.0,2.0,4,6,20.0,20.0,183.75,1
14.0,2.0,4,6,36.0,36.0,185.13,1
14.0,2.0,4,8,20.0,20.0,193.113333333,3
14.0,3.0,2,2,22.0,22.0,180.12,1
14.0,3.0,2,2,36.0,36.0,178.27,1
14.0,3.0,2,2,45.0,45.0,182.295,2
14.0,3.0,2,3,20.0,20.0,181.52,2
14.0,3.0,2,3,22.0,22.0,182.665,2
14.0,3.0,2,3,36.0,36.0,174.96,1
14.0,3.0,2,3,45.0,45.0,182.0875,4
14.0,3.0,2,3,62.0,62.0,180.365,2
14.0,3.0,2,5,20.0,20.0,185.28,2
14.0,3.0,2,5,22.0,22.0,183.71,2
14.0,3.0,2,5,36.0,36.0,179.52,2
14.0,3.0,2,5,45.0,45.0,187.475,2
14.0,3.0,2,6,20.0,20.0,187.66,1
14.0,3.0,2,6,22.0,22.0,188.685,2
14.0,3.0,2,6,45.0,45.0,186.57,1
14.0,3.0,2,8,22.0,22.0,189.83,1
14.0,3.0,2,8,45.0,45.0,188.57,1
14.0,3.0,3,2,1.0,1.0,181.63,1
14.0,3.0,3,2,22.0,22.0,187.11,1
14.0,3.0,3,3,1.0,1.0,182.67,2
14.0,3.0,3,3,20.0,20.0,184.403333333,3
14.0,3.0,3,3,22.0,22.0,183.07,2
14.0,3.0,3,3,50.0,50.0,183.78,1
14.0,3.0,3,4,28.0,28.0,181.83,1
14.0,3.0,3,4,47.0,47.0,186.675,2
14.0,3.0,3,5,15.0,15.0,184.09,3
14.0,3.0,3,5,22.0,22.0,182.235,2
14.0,3.0,3,5,45.0,45.0,188.776666667,3
14.0,3.0,3,6,22.0,22.0,189.77,1
14.0,3.0,3,6,45.0,45.0,190.31,1
14.0,3.0,3,8,50.0,50.0,197.16,1
14.0,3.0,3,9,22.0,22.0,194.05,2
14.0,3.0,4,1,47.0,47.0,184.375,2
14.0,3.0,4,2,20.0,20.0,179.47,1
14.0,3.0,4,2,22.0,22.0,181.55,1
14.0,3.0,4,3,15.0,15.0,182.986666667,3
14.0,3.0,4,3,20.0,20.0,182.69,1
14.0,3.0,4,3,50.0,50.0,178.61,1
14.0,3.0,4,3,62.0,62.0,180.22,1
14.0,3.0,4,4,47.0,47.0,185.835,2
14.0,3.0,4,5,15.0,15.0,185.11,1
14.0,3.0,4,5,20.0,20.0,182.5,2
14.0,3.0,4,5,62.0,62.0,178.58,1
14.0,3.0,4,6,20.0,20.0,189.61,1
14.0,3.0,4,8,15.0,15.0,195.21,1
14.0,3.0,4,8,20.0,20.0,193.39,1
14.0,4.0,2,2,20.0,20.0,184.15,1
14.0,4.0,2,2,22.0,22.0,179.506666667,3
14.0,4.0,2,2,45.0,45.0,182.51,2
14.0,4.0,2,3,22.0,22.0,181.388333333,6
14.0,4.0,2,3,36.0,36.0,175.62,1
14.0,4.0,2,3,45.0,45.0,184.669333333,15
14.0,4.0,2,5,22.0,22.0,182.4,3
14.0,4.0,2,5,36.0,36.0,185.43,1
14.0,4.0,2,5,45.0,45.0,186.87,11
14.0,4.0,2,6,22.0,22.0,180.55,2
14.0,4.0,2,6,36.0,36.0,180.65,1
14.0,4.0,2,6,45.0,45.0,190.536666667,3
14.0,4.0,2,8,22.0,22.0,194.065,2
14.0,4.0,2,8,45.0,45.0,192.31,1
14.0,4.0,3,1,28.0,28.0,177.425,2
14.0,4.0,3,1,47.0,47.0,182.31,1
14.0,4.0,3,2,15.0,15.0,185.03,1
14.0,4.0,3,2,22.0,22.0,183.31,1
14.0,4.0,3,2,45.0,45.0,179.725,2
14.0,4.0,3,2,62.0,62.0,177.66,1
14.0,4.0,3,3,15.0,15.0,182.72,5
14.0,4.0,3,3,20.0,20.0,186.35,1
14.0,4.0,3,3,22.0,22.0,180.96,4
14.0,4.0,3,3,45.0,45.0,184.796428571,14
14.0,4.0,3,3,62.0,62.0,178.75,1
14.0,4.0,3,4,28.0,28.0,185.9075,4
14.0,4.0,3,4,47.0,47.0,186.95,10
14.0,4.0,3,5,15.0,15.0,187.55,3
14.0,4.0,3,5,22.0,22.0,183.37375,8
14.0,4.0,3,5,45.0,45.0,185.747142857,7
14.0,4.0,3,6,15.0,15.0,186.53,1
14.0,4.0,3,6,22.0,22.0,185.56,3
14.0,4.0,3,6,45.0,45.0,188.03,1
14.0,4.0,3,6,62.0,62.0,183.99,1
14.0,4.0,3,7,47.0,47.0,190.41,1
14.0,4.0,3,8,22.0,22.0,191.701428571,7
14.0,4.0,3,8,45.0,45.0,197.45,1
14.0,4.0,3,8,50.0,50.0,188.66,1
14.0,4.0,3,9,22.0,22.0,196.73,1
14.0,4.0,4,1,28.0,28.0,183.02,1
14.0,4.0,4,2,22.0,22.0,181.626666667,3
14.0,4.0,4,2,36.0,36.0,185.81,1
14.0,4.0,4,3,15.0,15.0,182.061428571,7
14.0,4.0,4,3,22.0,22.0,181.613,10
14.0,4.0,4,3,36.0,36.0,177.27,4
14.0,4.0,4,3,45.0,45.0,184.511111111,18
14.0,4.0,4,3,50.0,50.0,188.62,1
14.0,4.0,4,4,28.0,28.0,183.55,4
14.0,4.0,4,4,47.0,47.0,187.61625,8
14.0,4.0,4,5,15.0,15.0,183.972857143,7
14.0,4.0,4,5,20.0,20.0,188.75,1
14.0,4.0,4,5,22.0,22.0,181.97,5
14.0,4.0,4,5,45.0,45.0,185.57,5
14.0,4.0,4,5,62.0,62.0,184.41,1
14.0,4.0,4,6,15.0,15.0,190.01,3
14.0,4.0,4,6,22.0,22.0,185.68,4
14.0,4.0,4,6,36.0,36.0,188.21,1
14.0,4.0,4,6,45.0,45.0,188.756666667,3
14.0,4.0,4,7,47.0,47.0,196.58,2
14.0,4.0,4,8,15.0,15.0,191.1,1
14.0,4.0,4,8,22.0,22.0,190.97,3
14.0,4.0,4,9,22.0,22.0,194.973333333,3
14.0,4.0,4,9,50.0,50.0,211.15,1
14.0,5.0,2,1,47.0,47.0,185.74,1
14.0,5.0,2,3,15.0,15.0,187.01,1
14.0,5.0,2,3,20.0,20.0,184.153333333,3
14.0,5.0,2,3,22.0,22.0,183.515,4
14.0,5.0,2,3,45.0,45.0,185.003333333,3
14.0,5.0,2,4,28.0,28.0,183.1225,4
14.0,5.0,2,4,47.0,47.0,189.68,1
14.0,5.0,2,5,20.0,20.0,186.958571429,7
14.0,5.0,2,5,22.0,22.0,185.478333333,6
14.0,5.0,2,5,45.0,45.0,185.275,2
14.0,5.0,2,6,20.0,20.0,194.54,1
14.0,5.0,2,8,22.0,22.0,186.655,2
14.0,5.0,2,8,45.0,45.0,194.14,1
14.0,5.0,2,9,22.0,22.0,195.44,1
14.0,5.0,3,1,47.0,47.0,186.06,1
14.0,5.0,3,2,15.0,15.0,181.8,4
14.0,5.0,3,3,15.0,15.0,184.054285714,7
14.0,5.0,3,3,20.0,20.0,181.63,2
14.0,5.0,3,3,22.0,22.0,182.695,2
14.0,5.0,3,4,28.0,28.0,183.98,3
14.0,5.0,3,4,47.0,47.0,188.067272727,22
14.0,5.0,3,5,15.0,15.0,185.23,6
14.0,5.0,3,5,50.0,50.0,198.58,1
14.0,5.0,3,6,15.0,15.0,191.975,2
14.0,5.0,3,6,22.0,22.0,187.84,1
14.0,5.0,3,7,47.0,47.0,190.074,5
14.0,5.0,3,8,15.0,15.0,188.68,2
14.0,5.0,3,8,20.0,20.0,192.475,2
14.0,5.0,3,8,45.0,45.0,195.84,1
14.0,5.0,4,1,47.0,47.0,187.443333333,3
14.0,5.0,4,3,15.0,15.0,184.045,10
14.0,5.0,4,3,20.0,20.0,182.86,1
14.0,5.0,4,3,22.0,22.0,183.856666667,6
14.0,5.0,4,3,50.0,50.0,183.77,1
14.0,5.0,4,3,62.0,62.0,180.74,1
14.0,5.0,4,4,28.0,28.0,185.635,2
14.0,5.0,4,4,47.0,47.0,188.832121212,33
14.0,5.0,4,5,15.0,15.0,184.754,5
14.0,5.0,4,5,22.0,22.0,186.124,5
14.0,5.0,4,5,50.0,50.0,189.74,1
14.0,5.0,4,6,15.0,15.0,192.596666667,3
14.0,5.0,4,6,20.0,20.0,192.82,1
14.0,5.0,4,6,22.0,22.0,189.15,2
14.0,5.0,4,7,47.0,47.0,192.025,8
14.0,5.0,4,8,15.0,15.0,193.6075,4
14.0,5.0,4,8,22.0,22.0,190.64,1
14.0,6.0,2,4,47.0,47.0,192.595,2
14.0,6.0,2,7,47.0,47.0,198.15,1
14.0,6.0,3,1,28.0,28.0,181.62,1
14.0,6.0,3,1,47.0,47.0,186.995714286,7
14.0,6.0,3,2,15.0,15.0,184.0475,4
14.0,6.0,3,3,15.0,15.0,189.805,2
14.0,6.0,3,3,50.0,50.0,187.01,1
14.0,6.0,3,4,28.0,28.0,181.93,1
14.0,6.0,3,4,47.0,47.0,188.447,30
14.0,6.0,3,5,15.0,15.0,187.333333333,3
14.0,6.0,3,7,47.0,47.0,193.67,2
14.0,6.0,3,8,15.0,15.0,196.43,1
14.0,6.0,4,1,47.0,47.0,186.241428571,7
14.0,6.0,4,2,15.0,15.0,184.13,1
14.0,6.0,4,3,15.0,15.0,183.195,4
14.0,6.0,4,3,50.0,50.0,180.93,1
14.0,6.0,4,4,28.0,28.0,183.93,2
14.0,6.0,4,4,47.0,47.0,189.769649123,57
14.0,6.0,4,5,15.0,15.0,189.31,2
14.0,6.0,4,6,15.0,15.0,189.845,2
14.0,6.0,4,6,50.0,50.0,193.87,1
14.0,6.0,4,7,47.0,47.0,194.14,6
14.0,6.0,4,8,15.0,15.0,192.69,1
14.0,6.0,4,8,50.0,50.0,193.79,1
14.0,7.0,4,3,15.0,15.0,187.06,1
14.0,7.0,4,4,47.0,47.0,187.33,1
14.07,1.0,4,2,38.0,38.0,181.91,1
14.07,1.0,4,3,38.0,38.0,180.08,1
14.07,1.0,4,5,38.0,38.0,185.386666667,3
14.07,1.0,4,6,38.0,38.0,187.45,2
14.07,1.0,4,8,38.0,38.0,192.526666667,3
14.07,1.0,4,9,38.0,38.0,196.97,1
14.07,2.0,3,3,44.0,44.0,191.49,1
14.07,2.0,3,5,44.0,44.0,187.89,1
14.07,2.0,3,6,38.0,38.0,184.37,1
14.07,2.0,4,2,44.0,44.0,185.1,1
14.07,2.0,4,3,38.0,38.0,181.31,1
14.07,3.0,2,2,44.0,44.0,185.38,2
