,Group.1,Group.2,Group.3,x.0%,x.5%
4285,7,42,F,82.88,83.0495
4484,7,42,G,84.33,84.465
493,8,42,2,95.18,95.4595
971,8,42,3,94.54,94.956
1510,8,42,4,92.42,95.1165
2037,8,42,5,94.99,95.909
2357,8,42,6,95.25,95.488
3483,8,42,D,95.47,95.5805
3930,8,42,E,95.37,95.8035
4286,8,42,F,94.23,94.356
4485,8,42,G,95.31,95.772
972,9,42,3,111.48,111.48
1511,9,42,4,116,116
2038,9,42,5,111.84,111.988
2358,9,42,6,112,112.128
3484,9,42,D,111.89,111.933
3931,9,42,E,109.66,110.68
4287,9,42,F,112.79,112.907
4486,9,42,G,112.49,112.654
494,10,42,2,123.06,123.204
973,10,42,3,133.18,133.512
1512,10,42,4,126.82,126.9945
2039,10,42,5,123.69,124.675
2359,10,42,6,124.64,124.886
2807,10,42,B,122.97,122.978
3065,10,42,C,123.95,124.054
3485,10,42,D,123.77,124.318
3932,10,42,E,125.35,125.44
4288,10,42,F,125.17,125.442
2040,11,42,5,141.71,141.747
2360,11,42,6,146.88,147.0315
3486,11,42,D,142.14,142.14
3933,11,42,E,138.26,138.431
4289,11,42,F,140.82,141.2685
974,14.09,42,3,180.17,180.605
1513,14.09,42,4,185.02,185.02
2041,14.09,42,5,179.81,182.4625
2361,14.09,42,6,180.69,181.0435
3066,14.09,42,C,181.95,182.0475
3487,14.09,42,D,182.04,182.0535
3934,14.09,42,E,60,151.26
4290,14.09,42,F,181.57,181.654
2042,16.02,42,5,210.57,210.6735
2362,16.02,42,6,209.41,209.761
3488,16.02,42,D,206.47,206.7125
3935,16.02,42,E,207.41,208.1345
4291,16.02,42,F,206.29,207.032
975,5,43,3,58.86,58.8655
1514,5,43,4,58.47,58.6075
2043,5,43,5,57.73,58.5715
3067,5,43,C,59.05,59.084
3489,5,43,D,58.13,58.139
3936,5,43,E,58.75,58.8325
4292,5,43,F,59.57,59.5815
168,6,43,1,72.4,72.4
495,6,43,2,69.72,70.024
976,6,43,3,70.34,70.38
1515,6,43,4,71.06,71.128
2044,6,43,5,71.11,71.3345
2363,6,43,6,72.82,72.821
2808,6,43,B,69.95,70.066
3068,6,43,C,70.51,70.87
3937,6,43,E,71.24,71.338
496,8,43,2,96.62,97.804
977,8,43,3,97.51,97.86
1516,8,43,4,99.2,99.2525
2045,8,43,5,97.66,98.988
2364,8,43,6,98.25,98.322
3069,8,43,C,98.94,99.1115
3490,8,43,D,99.27,99.909
3938,8,43,E,99.48,99.697
4293,8,43,F,98.2,98.494
497,9,43,2,112.19,112.19
978,9,43,3,109.97,110.271
3070,9,43,C,113.85,113.85
3491,9,43,D,112.83,112.925
979,9.77,43,3,119.12,122.1875
1517,9.77,43,4,120.87,121.989
2046,9.77,43,5,121.21,122.114
2365,9.77,43,6,124.42,124.5475
3071,10,43,C,124.25,124.436
3492,10,43,D,123.86,124.485
3939,10,43,E,124.47,124.8
4294,10,43,F,127.66,127.894
2047,10.86,43,5,138.99,139.005
498,12.05,43,2,157.74,157.74
980,12.05,43,3,151.4,151.73
1518,12.05,43,4,153.16,153.808
2048,12.05,43,5,153.06,154.25
2366,12.05,43,6,154.66,155.4745
2809,12.27,43,B,161.97,161.97
3072,12.27,43,C,160.62,160.741
3493,12.27,43,D,156.13,156.2915
3940,12.27,43,E,156.15,157.073
4295,12.27,43,F,160.69,160.938
499,16,43,2,207.98,208.516
1519,16,43,4,207.71,207.9055
2049,16,43,5,207.07,208.798
2367,16,43,6,210.36,210.392
3073,16,43,C,212.45,212.7695
3494,16,43,D,207.81,207.81
3941,16,43,E,208.1,208.524
981,5,44,3,60.11,60.11
1520,5,44,4,59.79,59.8175
2050,5,44,5,60.12,60.21
2368,5,44,6,61.5,61.5065
3495,5,44,D,59.46,59.6715
3942,5,44,E,60.02,60.098
169,6,44,1,71.81,72.0035
500,6,44,2,74.58,74.58
1521,6,44,4,72.95,73.0775
2051,6,44,5,71.09,73.512
2369,6,44,6,73.2,73.347
2630,6,44,A,71.85,71.873
3074,6,44,C,72.39,72.578
3496,6,44,D,71.93,73.211
3943,6,44,E,73.49,74.034
170,6.96,44,1,87.1,87.1
501,6.96,44,2,85.4,85.805
982,6.96,44,3,88.06,88.826
1522,6.96,44,4,87.69,87.75
2052,6.96,44,5,85.82,86.9
2370,6.96,44,6,86.05,87.193
3075,6.96,44,C,85.67,85.7645
3497,6.96,44,D,85.37,85.7495
3944,6.96,44,E,86.99,87.206
4296,6.96,44,F,86.41,86.4775
171,8,44,1,98.29,98.686
502,8,44,2,98.47,99.53
983,8,44,3,101.96,102.301
1523,8,44,4,100.17,100.347
2053,8,44,5,100.8,101.683
2371,8,44,6,103.23,103.37
2631,8,44,A,99.49,99.786
3076,8,44,C,99.91,100.236
3498,8,44,D,100.92,101.079
3945,8,44,E,100.46,100.656
4297,8,44,F,105.41,105.41
172,9.9,44,1,124.81,125.238
503,9.9,44,2,134.76,134.76
984,9.9,44,3,127.35,127.384
1524,9.9,44,4,126.08,126.2415
2054,9.9,44,5,126.22,127.294
2632,9.9,44,A,125.39,125.646
2810,9.9,44,B,133.78,133.78
3499,9.9,44,D,126.94,127.3295
3946,9.9,44,E,127.18,127.344
4298,9.9,44,F,127.32,127.4535
1525,12,44,4,154.25,154.396
2055,12,44,5,153.33,154.446
2372,12,44,6,157.63,157.63
3077,12,44,C,155.29,155.573
3500,12,44,D,153.31,153.52
3947,12,44,E,156.02,156.44
4299,12,44,F,157.31,157.31
504,14.07,44,2,185.1,185.379
985,14.07,44,3,184.37,184.5265
1526,14.07,44,4,184.69,184.78
2056,14.07,44,5,182.28,182.4445
3078,14.07,44,C,180.6,180.984
3501,14.07,44,D,182.74,182.9725
3948,14.07,44,E,182.59,182.6745
505,14.1,44,2,180.97,181.7935
986,14.1,44,3,181.81,182.606
1527,14.1,44,4,180.84,182.369
2057,14.1,44,5,182.15,184.113
173,5.03,45,1,59.27,59.39
506,5.03,45,2,60.1,60.187
987,5.03,45,3,59.66,59.8355
1528,5.03,45,4,59.83,60.052
2058,5.03,45,5,59.88,60.118
2633,5.03,45,A,59.63,59.862
2811,5.03,45,B,60.09,60.304
3079,5.03,45,C,59.78,59.888
3502,5.03,45,D,60.55,60.628
3949,5.03,45,E,60.42,60.77
174,7.07,45,1,89.49,89.6395
507,7.07,45,2,87.19,87.2915
988,7.07,45,3,87.39,87.62
1529,7.07,45,4,89,89.094
2059,7.07,45,5,87.2,87.294
2373,7.07,45,6,90.94,90.94
3080,7.07,45,C,86.84,87.54
3503,7.07,45,D,89.08,89.314
175,8.06,45,1,99.2,99.891
508,8.06,45,2,98.87,99.376
989,8.06,45,3,99.94,100.03
1530,8.06,45,4,100.52,101.216
2060,8.06,45,5,102.46,102.8305
2374,8.06,45,6,104.53,104.53
2634,8.06,45,A,102.6,102.6315
2812,8.06,45,B,100.65,101.055
3081,8.06,45,C,101.21,102.126
3504,8.06,45,D,101.35,101.581
3950,8.06,45,E,102.07,102.472
1531,9,45,4,112.4,113.0615
2061,9,45,5,115.7,115.844
3082,9,45,C,114.68,114.89
3505,9,45,D,115.12,115.342
3951,9,45,E,115.77,115.77
176,10.03,45,1,123.4,124.464
509,10.03,45,2,125.83,126.362
990,10.03,45,3,126.64,126.697
1532,10.03,45,4,126.71,127.4965
2062,10.03,45,5,126.93,127.705
2635,10.03,45,A,124.65,125.2195
2813,10.03,45,B,125.07,125.57
3083,10.03,45,C,126.45,127.2235
3506,10.03,45,D,128.34,128.403
3952,10.03,45,E,128.76,128.8035
3507,11.41,45,D,145.64,145.8275
1533,14,45,4,180.32,181.354
2063,14,45,5,195.84,195.84
3084,14,45,C,187.19,187.278
3508,14,45,D,179.73,181.34
177,16,45,1,226.03,226.9225
510,16,45,2,226.97,226.97
991,16,45,3,235.81,237.0225
1534,16,45,4,239.93,240.0085
2636,16,45,A,236.49,236.815
3509,16,45,D,241.95,242.0975
178,16.35,45,1,209.38,209.836
2637,16.35,45,A,210.5,211.082
3085,16.35,45,C,216.95,217.044
3510,16.35,45,D,219.75,220.2285
3953,16.35,45,E,217.57,217.57
179,16.5,45,1,230.13,231.38
511,16.5,45,2,226.65,226.755
992,16.5,45,3,231.14,236.752
1535,16.5,45,4,239.7,241.485
2638,16.5,45,A,235.2,238.368
2814,16.5,45,B,223.18,225.214
3086,16.5,45,C,245.84,246.1025
3511,16.5,45,D,232.12,240.19
3954,16.5,45,E,232.25,237.646
512,19.5,45,2,277.76,278.1475
180,20,45,1,301.3,301.324
513,20,45,2,307.7,307.7
993,20,45,3,305.01,305.355
1536,20,45,4,301,302.5
181,20.5,45,1,310.25,310.441
514,20.5,45,2,275.65,277.2895
994,20.5,45,3,300.73,303.439
1537,20.5,45,4,295.22,295.8755
2639,20.5,45,A,302.8,303.022
2815,20.5,45,B,282.39,282.4655
3087,20.5,45,C,301.81,301.81
3512,20.5,45,D,299.28,306.9375
3955,20.5,45,E,291.76,293.202
182,22,45,1,315.22,315.259
515,22,45,2,320.3,321.29
995,22,45,3,326.01,326.3205
2640,22,45,A,322.5,322.8525
3088,22,45,C,330.41,331.648
3513,22,45,D,318.8,321.677
3956,22,45,E,314.91,316.373
4300,22,45,F,336.85,336.85
2641,24,45,A,357.32,357.32
2816,24,45,B,339.41,339.432
183,24.5,45,1,379.2,379.26
516,24.5,45,2,384.81,384.81
996,24.5,45,3,375.24,375.905
2642,24.5,45,A,371.89,372.109
997,16.5,46,3,274.39,274.39
1538,16.5,46,4,235.78,236.6875
2064,16.5,46,5,243,243.88
3957,16.5,46,E,262.77,263.334
4301,16.5,46,F,261.17,261.17
998,17,46,3,233.8,234.79
1539,17,46,4,226.94,233.33
2065,17,46,5,229.69,233.3475
3514,17,46,D,233.87,238.485
3958,17,46,E,230.13,233.7295
4302,17,46,F,228.31,229.678
4487,17,46,G,231.26,232.401
517,18.5,46,2,261.3,262.605
1540,18.5,46,4,253.1,254.96
2066,18.5,46,5,257.3,257.9
518,20,46,2,299.33,300.0585
999,20,46,3,286.37,288.985
1541,20,46,4,278.26,283.836
2067,20,46,5,279.42,283.9275
1000,21,46,3,350.68,350.68
1542,21,46,4,303.88,303.9005
2068,21,46,5,306.37,306.37
3959,21,46,E,309.47,311.373
4303,21,46,F,312.09,312.09
1001,21.5,46,3,304.3,304.32
1543,21.5,46,4,295.32,298.88
2069,21.5,46,5,304.4,305.762
2817,21.5,46,B,318.25,319.172
3515,21.5,46,D,290.36,292.6295
3960,21.5,46,E,291.5,299.501
4304,21.5,46,F,293.18,297.886
4488,21.5,46,G,293.36,304.379
1544,22,46,4,313,313.96
1545,27,46,4,396.17,396.3035
2070,27,46,5,398.2,413.49
1002,27.5,46,3,412.9,412.9
1546,27.5,46,4,387.6,395.7175
2071,27.5,46,5,408.5,408.605
3516,27.5,46,D,400.52,402.422
3961,27.5,46,E,379.7,384.5835
4305,27.5,46,F,382.6,385.59
4489,27.5,46,G,405.7,412.585
184,5,47,1,57.76,57.832
519,5,47,2,57.16,57.312
1003,5,47,3,57.3,57.805
1547,5,47,4,57.88,58.064
2072,5,47,5,56.8,57.802
2375,5,47,6,57.14,57.966
2486,5,47,7,57.85,58.876
3089,5,47,C,58.42,58.685
3517,5,47,D,58.06,58.417
3962,5,47,E,57.84,58.4
4306,5,47,F,58.12,58.5615
4490,5,47,G,59.29,59.317
4576,5,47,H,59.29,59.465
185,6,47,1,75.74,75.74
520,6,47,2,74.11,74.302
1004,6,47,3,73.89,74.059
1548,6,47,4,73.48,74.158
2073,6,47,5,74.24,74.8095
2376,6,47,6,74.25,74.9525
2487,6,47,7,75.32,75.52
3090,6,47,C,74.23,74.3595
3518,6,47,D,74.38,74.58
3963,6,47,E,74.69,75.34
4307,6,47,F,74.64,74.9375
4491,6,47,G,75,75.908
4577,6,47,H,74.32,75.34
186,7,47,1,88.19,88.253
521,7,47,2,87.01,87.271
1005,7,47,3,87.1,87.1
1549,7,47,4,86.71,87.1665
2074,7,47,5,87.17,88.012
2377,7,47,6,87.09,88.1265
2488,7,47,7,88.58,89.32
3091,7,47,C,87.21,87.441
3519,7,47,D,87.16,88.0025
3964,7,47,E,87.1,87.927
4308,7,47,F,88.03,88.635
4492,7,47,G,88.03,88.73
4578,7,47,H,88.63,89.301
187,8,47,1,101.55,101.55
522,8,47,2,100.6,100.64
1006,8,47,3,99.78,100.446
1550,8,47,4,99.58,100.3605
2075,8,47,5,99.17,101.1985
2378,8,47,6,99.96,101.25
2489,8,47,7,101.68,102.607
3092,8,47,C,100.55,100.754
3520,8,47,D,100.37,101.139
3965,8,47,E,101.14,102.505
4309,8,47,F,101.1,102.068
4493,8,47,G,101.55,101.93
4579,8,47,H,102.92,103.697
2379,10,47,6,132.5,132.5
3966,10,47,E,130.19,130.646
4310,10,47,F,134.65,134.707
523,11,47,2,145.62,145.6815
1007,11,47,3,140.13,141.4565
1551,11,47,4,143.32,144.265
2076,11,47,5,143.13,144.627
2380,11,47,6,143.49,144.756
2490,11,47,7,144.76,145.09
3093,11,47,C,143.92,144.403
3521,11,47,D,144.59,144.65
3967,11,47,E,143.74,144.694
4311,11,47,F,144.63,144.9415
4494,11,47,G,144.43,144.993
4580,11,47,H,146.05,146.265
524,12,47,2,154.39,154.781
1008,12,47,3,154.69,155.848
1552,12,47,4,155.98,156.704
2077,12,47,5,155.95,156.851
2381,12,47,6,156.03,157.132
2491,12,47,7,157.76,158.708
3094,12,47,C,154.03,154.2975
3522,12,47,D,157.23,158.596
3968,12,47,E,157.27,157.726
4312,12,47,F,157.8,158.9775
4495,12,47,G,157.89,158.706
4581,12,47,H,161.61,161.659
525,14,47,2,184.71,184.71
1009,14,47,3,183.62,183.7975
1553,14,47,4,182.31,183.283
2078,14,47,5,183.5,185.198
2382,14,47,6,184.23,185.939
2492,14,47,7,186.33,186.785
3523,14,47,D,183.62,184.3375
3969,14,47,E,183.63,184.351
4313,14,47,F,184.65,186.025
4496,14,47,G,186.73,186.915
4582,14,47,H,187.89,187.95
526,16,47,2,248.6,248.8015
1010,16,47,3,223.36,224.0485
1554,16,47,4,219.31,224.8025
2079,16,47,5,217.79,220.7425
2383,16,47,6,215.7,217.375
2493,16,47,7,219.82,221.1295
3095,16,47,C,234.28,234.377
3524,16,47,D,218.36,219.581
3970,16,47,E,216.45,219.727
4314,16,47,F,215.55,220.348
4497,16,47,G,224.31,224.814
4583,16,47,H,225.98,226.084
1011,17,47,3,234.87,235.104
1555,17,47,4,232.17,233.178
2080,17,47,5,235.47,235.857
3096,17,47,C,232.4,232.4
3525,17,47,D,232.9,232.9585
3971,17,47,E,231.77,233.345
4498,17,47,G,237.8,238.66
1556,18,47,4,254.5,254.795
527,20.5,47,2,289.2,291.066
1012,20.5,47,3,300.2,301.668
1557,20.5,47,4,290.53,298.364
2081,20.5,47,5,297.38,300.0375
3097,20.5,47,C,309.86,311.0135
3526,20.5,47,D,305.16,309.8
3972,20.5,47,E,306.09,306.49
4315,20.5,47,F,312.47,312.536
4499,20.5,47,G,318.1,318.1
1013,21.5,47,3,309.38,309.38
1558,21.5,47,4,300.98,302.444
2082,21.5,47,5,306.56,306.705
3098,21.5,47,C,311.2,311.9525
3527,21.5,47,D,303.46,304.3375
3973,21.5,47,E,307.62,307.755
4316,21.5,47,F,313.07,313.5395
4500,21.5,47,G,307.93,309.73
528,24.5,47,2,359.9,359.9
1014,24.5,47,3,354.93,357.6615
1559,24.5,47,4,356.1,360.967
2083,24.5,47,5,358.3,360.545
3099,24.5,47,C,367.55,368.653
3528,24.5,47,D,385.72,387.0235
3974,24.5,47,E,363.61,370.77
4317,24.5,47,F,372.86,373.349
4501,24.5,47,G,373.16,373.414
1015,26,47,3,374.26,374.6815
1560,26,47,4,373.01,375.227
2084,26,47,5,369.74,370.456
3529,26,47,D,374.8,375.66
3975,26,47,E,381.21,384.366
4318,26,47,F,375.81,377.046
4502,26,47,G,374.72,377.718
529,16.5,48,2,224.2,224.245
1016,16.5,48,3,222.7,225.066
1561,16.5,48,4,224.7,227.081
2085,16.5,48,5,226.55,230.2075
3100,16.5,48,C,225.06,226.127
3530,16.5,48,D,221.7,226.021
3976,16.5,48,E,229.28,230.365
4319,16.5,48,F,228.98,229.436
4503,16.5,48,G,232.5,232.703
530,17.5,48,2,242,242.075
1017,17.5,48,3,241.4,242.2415
1562,17.5,48,4,236.8,238.6365
2086,17.5,48,5,248.44,248.705
531,19,48,2,293.94,293.94
1018,19,48,3,261.31,261.422
1563,19,48,4,260.34,260.8735
2087,19,48,5,261.3,264.785
3101,19,48,C,260.53,261.1075
3531,19,48,D,264.28,266.96
3977,19,48,E,259.39,261.3755
4320,19,48,F,268.29,268.4975
4504,19,48,G,270.72,271.038
1019,20,48,3,279.6,280.12
1564,20,48,4,278.5,279.64
2088,20,48,5,278.7,279.96
1020,21.5,48,3,300.1,302.22
1565,21.5,48,4,296.51,297.322
2089,21.5,48,5,307.2,307.502
1566,22,48,4,319.96,319.96
1021,22.5,48,3,318.44,318.8735
1567,22.5,48,4,314.62,315.66
2090,22.5,48,5,311.44,313.704
3102,22.5,48,C,328.56,329.477
3532,22.5,48,D,307.9,316.872
3978,22.5,48,E,310.09,312.27
4321,22.5,48,F,307.1,309.41
4505,22.5,48,G,316.61,317.786
1022,23,48,3,324.06,325.338
1568,23,48,4,323.1,328.16
2091,23,48,5,324.1,324.35
1023,27,48,3,370.52,372.06
1569,27,48,4,384.1,384.358
3533,27,48,D,388.63,389.202
3979,27,48,E,389,389.3645
4322,27,48,F,394.43,394.43
1024,28,48,3,403.37,406.285
1570,28,48,4,422.2,424.36
1025,16.5,49,3,244.06,244.774
1571,16.5,49,4,243.1,244.98
2092,16.5,49,5,250.3,250.9415
3534,16.5,49,D,246.34,246.34
188,17,49,1,256,256.935
532,17,49,2,224.84,228.224
1026,17,49,3,227.9,232.8765
1572,17,49,4,227.73,231.9555
2093,17,49,5,230.47,233.535
3103,17,49,C,234.83,236.5025
3535,17,49,D,233.02,234.261
3980,17,49,E,220.1,229.398
4323,17,49,F,225.61,226.816
1027,19,49,3,292.83,293.3725
1573,19,49,4,294.6,295.0725
2094,19,49,5,291.7,293.932
3104,19,49,C,296.4,296.4
3981,19,49,E,281.03,282.193
4324,19,49,F,291.55,291.7225
533,19.5,49,2,279.1,279.1
1028,19.5,49,3,264.22,274.636
1574,19.5,49,4,259.83,267.3995
2095,19.5,49,5,272,275.67
3105,19.5,49,C,269.86,272.1375
3536,19.5,49,D,262.7,266.5965
3982,19.5,49,E,264.56,268.965
4325,19.5,49,F,277.78,277.78
4506,19.5,49,G,267.27,268.11
1029,23.5,49,3,365.5,366.457
1575,23.5,49,4,355.6,361.3665
2096,23.5,49,5,358,360.1
534,24.5,49,2,361.7,361.7
1030,24.5,49,3,346.22,353.469
1576,24.5,49,4,339.23,343.63
2097,24.5,49,5,346.5,346.672
3106,24.5,49,C,353.53,353.53
3537,24.5,49,D,342.8,347.49
3983,24.5,49,E,337.57,339.385
4326,24.5,49,F,336.12,340.993
4507,24.5,49,G,334.62,341.71
1577,27,49,4,441.36,441.36
1031,5,50,3,56.35,56.549
1578,5,50,4,58.26,58.315
2098,5,50,5,56.95,57.044
2384,5,50,6,56.63,57.0915
535,6,50,2,69.9,70.013
1032,6,50,3,70,70
1579,6,50,4,68.37,68.403
2099,6,50,5,67.8,68.353
2385,6,50,6,71.57,71.898
536,8,50,2,97.41,97.41
1033,8,50,3,102.84,102.8425
1580,8,50,4,97.12,97.894
2100,8,50,5,99.33,99.6175
2386,8,50,6,97.29,98.073
537,10,50,2,126.51,126.51
1034,10,50,3,127.28,127.28
1581,10,50,4,124.85,125.74
2101,10,50,5,127.08,127.122
2387,10,50,6,125.88,126.53
1035,12,50,3,153.92,154.176
1582,12,50,4,157.37,157.604
2102,12,50,5,152.61,154.66
2388,12,50,6,151.58,152.33
1036,14,50,3,178.61,179.127
1583,14,50,4,188.62,188.624
2103,14,50,5,183.77,184.5105
2389,14,50,6,180.93,181.538
538,16,50,2,214.7,216.35
1037,16,50,3,214.08,214.479
1584,16,50,4,210.19,217.8175
2104,16,50,5,209.86,213.5945
2390,16,50,6,209.58,210.0995
1038,19.5,50,3,309,311.28
1585,19.5,50,4,285.97,287.1775
2105,19.5,50,5,313.43,315.0975
539,20,50,2,291.02,295.468
1039,20,50,3,279.61,282.236
1586,20,50,4,273.5,285.095
2106,20,50,5,281.9,288.36
1040,21,50,3,354.9,354.9
1587,21,50,4,312.9,316.124
2107,21,50,5,356.4,357.275
1041,22,50,3,332.38,336.5225
1588,22,50,4,313.6,315.67
2108,22,50,5,318.2,324.745
540,24,50,2,365.2,365.96
1042,24,50,3,342.96,343.44
1589,24,50,4,342.8,346.554
2109,24,50,5,352.5,353.175
541,25.5,50,2,367.24,369.555
1043,25.5,50,3,379.09,386.212
1590,25.5,50,4,381.1,381.1
2110,25.5,50,5,417.62,417.62
542,5,51,2,57.99,58.032
1591,5,51,4,57.43,57.912
2111,5,51,5,57.73,58.34
2391,5,51,6,57.79,57.958
3107,5,51,C,57.47,57.6835
3538,5,51,D,56.92,57.38
3984,5,51,E,57.71,57.87
4327,5,51,F,59.1,59.103
543,6,51,2,69.65,69.8315
1044,6,51,3,69.91,70.15
1592,6,51,4,69.7,70.211
2112,6,51,5,69.85,70.682
2392,6,51,6,71.31,71.445
3108,6,51,C,70.4,70.536
3539,6,51,D,69.23,69.825
3985,6,51,E,70.56,70.8075
4328,6,51,F,71.06,71.1
1045,7,51,3,83.05,83.53
1593,7,51,4,83.86,84.487
2113,7,51,5,84.17,85.006
2393,7,51,6,85.62,85.906
3109,7,51,C,84.3,84.67
3540,7,51,D,84.46,84.5425
3986,7,51,E,84.09,84.2925
4329,7,51,F,89.13,89.154
4508,7,51,G,85.25,85.29
544,8,51,2,95.97,96.19
1046,8,51,3,97.41,97.79
1594,8,51,4,98.33,98.5275
2114,8,51,5,96.45,97.7725
2394,8,51,6,99.22,99.2915
3110,8,51,C,96.23,97.082
3541,8,51,D,96.42,96.595
3987,8,51,E,97.27,97.3675
4330,8,51,F,97.56,97.6815
545,12,51,2,153.61,153.905
1047,12,51,3,153.58,153.7975
1595,12,51,4,151.66,153.4115
2115,12,51,5,152.16,153.4225
2395,12,51,6,155.46,156.048
3111,12,51,C,149.95,150.274
3542,12,51,D,152.75,153.065
3988,12,51,E,153.22,153.3875
1596,16,51,4,205.19,206.1855
2116,16,51,5,205.38,207.6
2396,16,51,6,208.13,209.048
3112,16,51,C,205.77,205.974
3543,16,51,D,207.5,207.575
3989,16,51,E,206.96,206.96
4331,16,51,F,207.41,208.365
1048,16,52,3,228.19,229.839
1597,16,52,4,223.2,225.993
2117,16,52,5,223.2,225.62
3113,16,52,C,254.34,254.748
3544,16,52,D,222.09,228.1795
3990,16,52,E,227.87,232.7425
4332,16,52,F,226.01,227.93
4509,16,52,G,233.99,235.3615
1598,16.5,52,4,237,238.82
2118,16.5,52,5,243.8,247.55
3545,16.5,52,D,246.76,247.399
3991,16.5,52,E,254.13,254.189
1049,19.5,52,3,294.7,297.228
1599,19.5,52,4,275.1,278.55
2119,19.5,52,5,277.5,283.06
3992,19.5,52,E,296.59,297.556
4333,19.5,52,F,314.91,315.147
4510,19.5,52,G,325.96,325.96
1050,21,52,3,317.12,319.101
1600,21,52,4,307.3,311.136
2120,21,52,5,311,311.1875
3546,21,52,D,326.8,326.812
3993,21,52,E,319.2,319.344
4334,21,52,F,329.14,329.325
4511,21,52,G,314.52,316.96
1051,22,52,3,356.5,357.1515
1601,22,52,4,337.6,338.192
2121,22,52,5,296.2,311.95
1052,24,52,3,361.65,362.3395
1602,24,52,4,353.66,358.448
2122,24,52,5,351.8,355.43
3114,24,52,C,375.4,375.445
3547,24,52,D,358.7,361.79
3994,24,52,E,356.6,360.74
4335,24,52,F,383.1,383.631
1053,24.5,52,3,365,365
1603,24.5,52,4,388.2,390.675
2123,24.5,52,5,361.5,364.29
546,16,53,2,228.22,229.5225
1054,16,53,3,218.9,219.089
1604,16,53,4,220.3,224.248
2124,16,53,5,216,223.218
2818,16,53,B,248.28,248.28
3115,16,53,C,221.9,224.035
3548,16,53,D,223.21,224.787
3995,16,53,E,221.58,226.231
4336,16,53,F,225.3,232.4765
4512,16,53,G,223.74,226.946
1055,20,53,3,288.73,289.48
1605,20,53,4,288.09,293.675
2125,20,53,5,296.7,298.275
547,20.5,53,2,289.82,290.595
1056,20.5,53,3,281.1,286.117
1606,20.5,53,4,281.69,287.899
2126,20.5,53,5,282.5,284.68
2643,20.5,53,A,327.9,328.2135
2819,20.5,53,B,283.5,285.498
3116,20.5,53,C,295.99,296.086
3549,20.5,53,D,287.03,289.23
3996,20.5,53,E,287.1,292.579
4337,20.5,53,F,312.1,312.71
4513,20.5,53,G,297.01,300.846
1057,21,53,3,299.94,301.046
1607,21,53,4,301.02,307.362
2127,21,53,5,304,306.216
3997,21,53,E,309.15,309.15
548,22.5,53,2,320.78,321.5255
1058,22.5,53,3,310.3,313.508
1608,22.5,53,4,315.4,319.3055
2128,22.5,53,5,306.88,309.232
2820,22.5,53,B,322.76,322.76
3117,22.5,53,C,342.5,345.57
3550,22.5,53,D,347.26,347.664
3998,22.5,53,E,233.3,309.596
4338,22.5,53,F,316.38,319.043
4514,22.5,53,G,319.72,320.015
549,24,53,2,382.53,382.53
1609,24,53,4,332.9,339.444
2129,24,53,5,344.88,346.2
3551,24,53,D,362.4,362.832
3999,24,53,E,354.72,355.8505
4339,24,53,F,349.48,353.989
2821,24.5,53,B,349.5,350.1705
3118,24.5,53,C,357.83,357.83
3552,24.5,53,D,348.91,351.838
4000,24.5,53,E,349.9,350.495
4340,24.5,53,F,341.2,345.655
2130,5,54,5,58.59,58.65
2397,5,54,6,59.28,59.2885
2494,5,54,7,59.65,59.65
3553,5,54,D,57.99,57.99
4001,5,54,E,57.83,57.902
4341,5,54,F,59.54,59.546
1610,5.5,54,4,64.27,64.3255
2131,5.5,54,5,65.47,65.4745
2398,5.5,54,6,64.94,64.9745
3119,5.5,54,C,65.8,65.8
3554,5.5,54,D,63.6,63.671
4002,5.5,54,E,63.68,63.713
4342,5.5,54,F,65.49,65.49
1059,6,54,3,70.94,70.9435
1611,6,54,4,69.44,69.912
2132,6,54,5,70.17,71.06
2399,6,54,6,69.36,69.787
3555,6,54,D,75.47,75.47
2133,6.1,54,5,70.59,70.62
2495,6.1,54,7,72.4,72.4
3120,6.1,54,C,80.89,80.89
3556,6.1,54,D,70.24,70.402
4003,6.1,54,E,69.68,69.85
4584,6.1,54,H,73.42,73.42
3121,6.76,54,C,88.74,88.74
3557,6.76,54,D,81.34,81.859
4343,6.76,54,F,91.35,91.35
2134,7,54,5,85.96,86.149
1060,7.12,54,3,81.71,81.938
1612,7.12,54,4,80.63,82.115
2135,7.12,54,5,82.81,83.278
2400,7.12,54,6,84.13,84.13
2822,7.12,54,B,83.06,83.06
3122,7.12,54,C,81.59,81.875
3558,7.12,54,D,82.04,82.274
4004,7.12,54,E,83.91,84.421
4515,7.12,54,G,88.01,88.0305
3559,7.75,54,D,94.82,95.1125
4516,7.75,54,G,97.06,97.689
1613,8.09,54,4,100.79,100.79
2136,8.09,54,5,100.82,100.9535
2401,8.09,54,6,101.34,101.34
1061,8.1,54,3,102.53,102.53
1614,8.1,54,4,98.34,98.355
2137,8.1,54,5,97.63,99.0815
2402,8.1,54,6,98.8,98.9425
3123,8.1,54,C,98.95,99.045
3560,8.1,54,D,97.78,97.9075
4005,8.1,54,E,108.76,108.7885
4344,8.1,54,F,98.18,98.255
4517,8.1,54,G,99,99.112
4585,8.1,54,H,103.53,103.53
3124,10.5,54,C,146.2,146.2
3561,10.5,54,D,150.76,150.76
4345,10.5,54,F,135.84,137.17
4518,10.5,54,G,134.72,134.9815
189,10.85,54,1,134.98,135.561
